timestamp,buyer,seller,symbol,currency,price,quantity,day,mid_at_trade,mid_next,mid_fwd_10,mid_fwd_100,mid_fwd_500
528600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5254.0,4,1,5251.5,5252.5,5253.5,5235.5,5235.5
529400,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5256.0,4,1,5253.5,5253.5,5252.5,5237.5,5237.5
530000,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5249.0,6,1,5250.0,5253.0,5252.5,5236.5,5234.5
530300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,3,1,10018.0,10017.0,10022.0,10022.0,9999.0
530600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,5,1,10018.0,10021.0,10021.0,10024.0,10009.0
533100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10029.0,2,1,10021.0,10021.0,10016.0,10010.0,10007.0
533400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10030.0,5,1,10022.0,10022.0,10009.0,10011.0,10005.0
534100,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,3,1,5246.5,5246.0,5243.5,5238.5,5238.5
534800,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10018.0,3,1,10010.0,10008.0,10016.0,10004.0,10001.0
537500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10014.0,2,1,10022.0,10019.0,10015.0,10017.0,9999.0
537500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5241.0,4,1,5238.5,5237.5,5235.5,5233.5,5245.5
537900,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,6,1,5240.5,5239.5,5236.0,5235.5,5246.5
538000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10024.0,2,1,10016.0,10016.0,10013.0,10015.0,10002.0
538900,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10022.0,6,1,10014.0,10013.0,10018.0,10010.0,10000.0
540700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,7,1,5240.5,5240.5,5236.5,5234.5,5239.5
542600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10012.0,6,1,10004.0,10005.0,10009.0,10021.0,9994.0
544300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5236.0,4,1,5238.5,5237.5,5237.5,5230.5,5238.5
544400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5240.0,6,1,5237.5,5236.0,5239.5,5231.0,5239.5
544500,Mark 38,Mark 14,VEV_4000,XIRECS,1246.0,2,1,1236.0,1236.0,1238.5,1229.5,1239.5
545000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,4,1,5237.5,5238.5,5236.0,5231.0,5238.5
547600,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,4,1,12.5,12.5,12.5,11.5,13.5
547600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
547600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
547800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,3,1,5234.5,5235.5,5229.5,5225.5,5238.0
548400,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,5,1,12.5,12.5,12.5,11.5,13.5
548400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0.5,0.5,0.5,0.5,0.5
548400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0.5,0.5,0.5,0.5,0.5
549800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5236.0,5,1,5233.5,5234.0,5231.5,5228.0,5235.0
550300,Mark 38,Mark 14,VEV_4000,XIRECS,1242.0,1,1,1232.0,1232.0,1233.5,1232.5,1231.5
550400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,2,1,10006.0,10006.0,10017.0,10002.0,10027.0
550900,Mark 14,Mark 38,VEV_4000,XIRECS,1221.0,2,1,1231.5,1233.5,1234.5,1230.5,1231.5
551600,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5234.0,8,1,5233.0,5233.5,5233.5,5228.5,5233.5
552600,Mark 38,Mark 14,VEV_4000,XIRECS,1244.0,3,1,1233.5,1233.0,1227.0,1229.5,1228.5
553100,Mark 01,Mark 22,VEV_5300,XIRECS,39.0,4,1,40.0,40.0,40.0,40.0,40.5
553100,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,1,4.5,4.5,4.5,4.5,4.5
553100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
553100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
553300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10032.0,6,1,10024.0,10024.0,10020.0,9997.0,10023.0
556400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5228.0,8,1,5225.5,5226.0,5228.5,5235.5,5227.5
556900,Mark 14,Mark 38,VEV_4000,XIRECS,1219.0,3,1,1229.0,1228.5,1223.5,1236.5,1224.5
557200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,4,1,5227.5,5227.5,5224.5,5234.0,5222.5
563500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5226.0,8,1,5228.5,5228.5,5232.5,5236.5,5228.0
563600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9991.0,2,1,9999.0,10002.0,10006.0,10012.0,10011.0
564000,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5231.0,12,1,5230.5,5233.5,5233.5,5235.0,5231.5
564300,Mark 14,Mark 22,VEV_5200,XIRECS,84.0,2,1,85.0,86.0,85.5,87.0,85.5
564300,Mark 01,Mark 22,VEV_5300,XIRECS,40.0,2,1,41.0,41.0,41.0,42.0,41.0
564300,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,2,1,12.5,12.5,12.5,13.0,12.5
564300,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,1,4.5,5.0,4.5,5.5,4.5
564300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
564300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
564900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5236.0,6,1,5233.0,5233.5,5234.5,5234.0,5233.5
565500,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5239.0,7,1,5236.5,5236.0,5236.0,5235.5,5229.0
566100,Mark 22,Mark 38,HYDROGEL_PACK,XIRECS,10011.0,4,1,10015.5,10012.0,10008.0,10002.0,9979.0
567200,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,2,1,13.5,13.5,13.0,13.0,12.5
567200,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,1,5.5,5.5,5.0,5.5,4.5
567200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
567200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
567700,Mark 38,Mark 14,VEV_4000,XIRECS,1246.0,1,1,1235.5,1235.0,1238.5,1236.5,1233.5
568200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5237.0,7,1,5234.5,5235.5,5238.5,5237.5,5232.5
568700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10000.0,5,1,10008.0,10007.5,10009.0,10003.0,9991.0
568800,Mark 38,Mark 14,VEV_4000,XIRECS,1250.0,2,1,1239.5,1235.0,1236.5,1236.5,1232.0
568900,Mark 01,Mark 22,VEV_5300,XIRECS,43.0,4,1,44.0,43.0,43.0,42.0,40.0
568900,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,4,1,13.5,13.5,13.5,13.0,12.5
568900,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,1,5.5,5.5,5.5,5.5,4.5
568900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
568900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
569900,Mark 14,Mark 38,VEV_4000,XIRECS,1227.0,1,1,1237.5,1236.5,1238.5,1234.5,1234.0
570200,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5236.0,7,1,5235.0,5236.0,5237.5,5232.5,5232.5
571600,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,7,1,5238.0,5238.5,5235.5,5233.5,5234.5
574000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5238.0,3,1,5235.0,5235.5,5233.5,5239.5,5239.5
574800,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,2,1,12.5,12.5,12.5,13.0,13.5
574800,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,1,5.0,5.0,5.5,5.5,5.5
574800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
574800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
575800,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5235.0,8,1,5234.0,5234.5,5234.0,5238.5,5235.5
575800,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,5,1,5.5,5.0,5.0,5.5,5.0
575800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0.5,0.5,0.5,0.5,0.5
575800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0.5,0.5,0.5,0.5,0.5
576400,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5233.0,3,1,5235.5,5235.0,5236.5,5241.5,5231.5
576700,Mark 38,Mark 14,VEV_4000,XIRECS,1245.0,2,1,1234.5,1234.0,1236.5,1243.5,1230.0
578400,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5237.0,5,1,5236.0,5236.5,5237.5,5243.5,5225.5
578600,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10014.0,3,1,10006.0,10003.0,10004.0,10002.0,10019.0
578800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,6,1,10006.0,10005.0,10007.5,10002.0,10015.0
580600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10001.0,4,1,10009.0,10009.0,10005.0,9999.0,10011.0
581100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5240.0,7,1,5237.5,5237.5,5239.0,5241.5,5221.5
581700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5237.0,3,1,5234.0,5235.5,5237.5,5243.0,5220.5
582900,Mark 49,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5236.0,9,1,5235.0,5236.5,5239.5,5241.5,5216.5
584800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5234.0,7,1,5236.5,5236.5,5238.5,5241.0,5215.0
584900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5234.0,7,1,5236.5,5237.5,5238.5,5240.5,5216.5
587200,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5242.0,3,1,5245.0,5247.0,5245.5,5239.5,5217.5
588200,Mark 01,Mark 22,VEV_5300,XIRECS,45.0,4,1,46.0,46.0,46.0,43.0,34.0
588200,Mark 01,Mark 22,VEV_5400,XIRECS,14.0,4,1,14.5,14.5,14.5,13.5,9.5
588200,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,4,1,5.5,5.5,5.5,5.5,3.5
588200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
588200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
588600,Mark 49,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5245.0,5,1,5246.5,5245.5,5243.5,5240.5,5215.0
589100,Mark 14,Mark 38,VEV_4000,XIRECS,1234.0,3,1,1244.5,1245.5,1241.5,1240.5,1216.0
590100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9989.0,2,1,9997.0,9999.0,10002.0,10024.0,10029.0
594900,Mark 22,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5239.0,4,1,5240.5,5238.5,5241.5,5230.5,5207.0
595300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5238.0,8,1,5241.0,5241.5,5242.5,5229.5,5209.5
596300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10027.0,2,1,10019.0,10022.0,10024.0,10030.0,9999.0
597200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5237.0,7,1,5239.5,5238.5,5239.0,5222.5,5206.0
597400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5237.0,4,1,5239.5,5240.5,5239.0,5225.5,5204.5
599600,Mark 14,Mark 38,VEV_4000,XIRECS,1226.0,1,1,1236.5,1236.0,1232.0,1224.5,1200.5
600000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5237.0,7,1,5234.5,5233.0,5231.5,5223.5,5201.5
600100,Mark 14,Mark 38,VEV_4000,XIRECS,1223.0,2,1,1233.0,1232.5,1232.5,1223.5,1201.5
600400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10035.0,4,1,10027.0,10027.0,10022.0,10012.0,9999.0
601200,Mark 14,Mark 38,VEV_4000,XIRECS,1223.0,1,1,1233.5,1233.5,1229.0,1224.5,1200.0
601700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10013.0,2,1,10021.0,10023.0,10020.0,10013.0,9996.0
603000,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5234.0,6,1,5231.5,5231.5,5228.5,5227.0,5201.5
604600,Mark 01,Mark 22,VEV_5300,XIRECS,39.0,5,1,40.0,40.0,40.0,41.0,33.5
604600,Mark 01,Mark 22,VEV_5400,XIRECS,11.0,5,1,12.0,12.0,12.0,12.5,9.5
604600,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,5,1,4.5,4.5,4.5,4.5,3.5
604600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5,1,0.5,0.5,0.5,0.5,0.5
604600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5,1,0.5,0.5,0.5,0.5,0.5
604700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10017.0,5,1,10025.5,10028.0,10028.0,10003.0,9982.0
605700,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5226.0,7,1,5228.5,5229.5,5224.5,5229.5,5204.5
606400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10020.0,5,1,10028.0,10030.0,10026.0,9979.0,9989.5
608100,Mark 38,Mark 14,VEV_4000,XIRECS,1230.0,2,1,1219.5,1220.0,1221.5,1235.0,1210.0
608500,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5218.0,10,1,5217.0,5217.5,5224.5,5231.5,5209.5
609900,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5222.0,6,1,5224.5,5223.5,5222.5,5234.0,5212.5
612500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5219.0,5,1,5221.5,5222.5,5228.0,5237.5,5214.5
612900,Mark 22,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5225.0,10,1,5224.0,5227.0,5230.5,5237.5,5212.5
612900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5223.0,8,1,5224.0,5227.0,5230.5,5237.5,5212.5
614100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,4,1,10006.0,10006.0,9997.0,10008.0,10015.0
616300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5228.0,5,1,5230.5,5230.5,5232.5,5232.5,5224.5
617400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5231.0,7,1,5233.5,5233.5,5232.5,5228.5,5224.0
617900,Mark 01,Mark 22,VEV_5300,XIRECS,40.0,2,1,41.0,41.0,40.0,39.0,37.0
617900,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,2,1,12.5,12.5,12.5,12.0,10.5
617900,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,1,5.0,5.0,4.5,4.5,4.5
617900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
617900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
618300,Mark 01,Mark 22,VEV_5300,XIRECS,40.0,2,1,41.0,40.0,40.0,39.0,36.0
618300,Mark 01,Mark 22,VEV_5400,XIRECS,12.0,2,1,12.5,12.5,12.5,11.5,10.0
618300,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,2,1,4.5,4.5,4.5,4.5,3.5
618300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
618300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
618900,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5231.0,3,1,5230.0,5231.5,5234.0,5222.0,5219.5
619800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5236.0,7,1,5233.5,5234.0,5231.5,5220.0,5218.5
620500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5235.0,3,1,5232.5,5232.5,5232.5,5219.5,5219.5
621700,Mark 38,Mark 14,VEV_4000,XIRECS,1245.0,3,1,1234.5,1234.5,1236.0,1215.0,1219.5
621800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9993.0,2,1,10001.0,10003.0,9997.0,10019.0,10008.0
621900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5236.0,6,1,5233.5,5234.5,5237.5,5220.5,5219.5
622400,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5235.0,13,1,5234.5,5237.5,5237.5,5218.5,5218.5
622800,Mark 14,Mark 38,VEV_4000,XIRECS,1227.0,1,1,1237.5,1237.5,1239.5,1216.5,1220.5
624400,Mark 14,Mark 22,VEV_5200,XIRECS,88.0,2,1,89.0,89.5,87.5,76.0,80.5
624400,Mark 01,Mark 22,VEV_5300,XIRECS,42.0,2,1,43.0,43.0,42.0,35.0,38.0
624400,Mark 01,Mark 22,VEV_5400,XIRECS,13.0,2,1,13.5,13.5,13.5,10.5,11.0
624400,Mark 01,Mark 22,VEV_5500,XIRECS,5.0,2,1,5.5,5.5,5.5,3.5,4.5
624400,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
624400,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
624700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5242.0,5,1,5239.0,5237.5,5234.5,5217.5,5227.0
625100,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10004.0,2,1,10012.0,10011.0,10022.0,10021.0,10003.0
626000,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,4,1,5233.0,5232.5,5230.5,5223.5,5228.5
628100,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5231.0,6,1,5228.5,5227.5,5218.5,5212.5,5227.0
628300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5225.0,7,1,5227.5,5225.5,5219.0,5213.5,5227.5
630400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10019.0,5,1,10011.0,10012.0,10013.0,10031.0,9998.0
631500,Mark 38,Mark 14,VEV_4000,XIRECS,1230.0,3,1,1220.0,1220.5,1216.5,1212.0,1222.5
631700,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,3,1,10.5,10.5,10.5,9.5,10.5
631700,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
631700,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
632800,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5216.0,7,1,5215.0,5216.5,5217.5,5212.5,5224.5
634500,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5218.0,5,1,5215.5,5216.0,5217.5,5206.5,5229.0
634800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5214.0,6,1,5215.0,5216.5,5221.5,5207.5,5226.5
634800,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5216.0,8,1,5215.0,5216.5,5221.5,5207.5,5226.5
634900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10010.0,2,1,10018.0,10019.0,10024.0,10006.0,10001.0
635700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10034.0,3,1,10026.0,10027.0,10029.0,10001.0,9993.0
636100,Mark 14,Mark 22,VEV_5200,XIRECS,79.0,4,1,80.0,79.5,77.0,71.5,83.5
636100,Mark 01,Mark 22,VEV_5300,XIRECS,37.0,4,1,38.0,37.5,36.0,33.0,40.0
636100,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,4,1,4.5,4.5,3.5,3.5,4.5
636100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
636100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
637500,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10018.0,4,1,10026.0,10028.0,10028.0,9999.0,9989.0
640300,Mark 22,Mark 38,HYDROGEL_PACK,XIRECS,10029.0,3,1,10033.0,10031.0,10030.0,10000.0,10002.0
640500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5212.0,3,1,5214.5,5214.5,5212.5,5202.5,5239.5
640700,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10042.0,4,1,10034.0,10034.0,10022.0,9997.0,10000.5
642100,Mark 14,Mark 22,VEV_5200,XIRECS,74.0,4,1,75.0,75.0,74.5,68.0,85.5
642100,Mark 01,Mark 22,VEV_5300,XIRECS,34.0,4,1,35.0,35.0,35.0,30.5,42.0
642100,Mark 01,Mark 22,VEV_5400,XIRECS,9.0,4,1,9.5,9.5,9.5,8.5,12.5
642100,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,4,1,3.5,3.5,3.5,3.5,5.5
642100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
642100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4,1,0.5,0.5,0.5,0.5,0.5
644900,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5210.0,6,1,5207.0,5208.5,5208.5,5208.5,5241.5
645000,Mark 38,Mark 14,VEV_4000,XIRECS,1218.0,3,1,1208.0,1208.0,1209.0,1207.0,1242.5
646100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5211.0,3,1,5208.5,5209.5,5205.5,5206.5,5238.0
647000,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10003.0,3,1,9995.0,9996.0,9997.0,9989.0,10033.0
647200,Mark 14,Mark 38,VEV_4000,XIRECS,1196.0,3,1,1206.0,1206.0,1210.5,1209.0,1238.0
647400,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9993.0,2,1,10001.0,9999.0,9993.0,9993.0,10035.0
647600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9991.0,4,1,9999.0,9997.0,9995.0,9991.0,10034.0
647900,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9989.0,6,1,9997.0,9997.0,9993.0,9994.0,10036.0
648200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5208.0,6,1,5206.5,5206.5,5199.5,5208.5,5236.5
648400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10001.0,2,1,9993.0,9993.0,9993.0,9995.0,10034.0
650300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5198.0,6,1,5200.5,5200.5,5200.0,5213.5,5239.5
652100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5198.0,6,1,5200.5,5200.5,5202.5,5216.5,5243.5
652800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9979.0,2,1,9987.0,9986.0,9978.0,10006.0,10034.0
653200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9975.0,6,1,9983.0,9982.0,9978.0,10006.0,10043.0
653300,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9974.0,5,1,9982.0,9982.0,9978.5,10004.0,10040.0
654200,Mark 01,Mark 22,VEV_5400,XIRECS,8.0,2,1,8.5,9.0,8.5,9.5,15.5
654200,Mark 01,Mark 22,VEV_5500,XIRECS,3.0,2,1,3.5,3.5,3.5,3.5,6.5
654200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
654200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2,1,0.5,0.5,0.5,0.5,0.5
654300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5205.0,8,1,5207.5,5208.5,5206.5,5212.5,5254.5
655100,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5210.0,8,1,5207.5,5206.5,5206.5,5217.5,5254.5
657800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5213.0,5,1,5210.5,5210.5,5209.5,5221.5,5251.5
659200,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5215.0,7,1,5212.0,5211.5,5212.5,5220.5,5254.5
661300,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10011.0,6,1,10003.0,10003.0,10000.0,10006.0,10041.0
666100,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10028.0,3,1,10020.0,10020.0,10020.0,10009.0,10051.0
666500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5220.0,7,1,5223.0,5223.5,5223.0,5228.5,5272.5
667400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5227.0,6,1,5224.0,5223.0,5217.5,5227.5,5270.5
669200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,10027.0,4,1,10019.0,10017.0,10022.0,9995.0,10057.0
669900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5216.0,7,1,5219.0,5219.5,5220.0,5224.5,5266.0
671200,Mark 14,Mark 38,VEV_4000,XIRECS,1209.0,3,1,1219.0,1219.5,1219.5,1223.0,1265.5
673800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10000.0,4,1,10008.0,10002.0,10010.0,9995.0,10073.0
674000,Mark 01,Mark 22,VEV_5300,XIRECS,37.0,3,1,38.0,38.0,40.0,38.5,55.0
674000,Mark 01,Mark 22,VEV_5400,XIRECS,10.0,3,1,10.5,10.5,11.5,11.5,18.5
674000,Mark 01,Mark 22,VEV_5500,XIRECS,4.0,3,1,4.5,4.5,4.5,4.5,8.0
674000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3,1,0.5,0.5,0.5,0.5,0.5
